orth,text,lemma,norm,suffix,prefix,prob,pos,tag,morph,dep,sentiment,head,conjuncts,is_stop,shape,is_alpha,is_punct,like_num,is_space,Case,Gender,Number,Mood,Person,Tense,VerbForm,Voice
γεννῶντα,γεννῶντα,γεννῶν,γεννῶντα,ντα,γ,-20.0,VERB,v-pppana-,Case=Acc|Gender=Neut|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act,nmod,0.0,φυτὰ,(),False,xxxx͂xxx,False,False,False,False,Acc,Neut,Plur,,,Pres,Part,Act
",",",",",",",",",",",",-20.0,PUNCT,u--------,,punct,0.0,ζῷά,(),False,",",False,True,False,False,,,,,,,,
αὔξουσι,αὔξουσι,αὔξω,αὔξουσι,υσι,α,-20.0,VERB,v3ppia---,Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,ROOT,0.0,αὔξουσι,"(τελεσφοροῦσι,)",False,xx̓́xxxx,False,False,False,False,,,Plur,Ind,3,Pres,Fin,Act
καὶ,καὶ,καὶ,καὶ,αὶ,κ,-20.0,CCONJ,c--------,,cc,0.0,αὔξουσι,(),False,xxx̀,False,False,False,False,,,,,,,,
τελεσφοροῦσι,τελεσφοροῦσι,τελεσφοροῦσι,τελεσφοροῦσι,͂σι,τ,-20.0,VERB,v3ppia---,Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,conj,0.0,αὔξουσι,"(αὔξουσι,)",False,xxxx͂xx,False,False,False,False,,,Plur,Ind,3,Pres,Fin,Act
τὴν,τὴν,τὴν,τὴν,ὴν,τ,-20.0,DET,l-s---fa-,Case=Acc|Gender=Fem|Number=Sing,det,0.0,φύσιν,(),False,xx̀x,False,False,False,False,Acc,Fem,Sing,,,,,
ἐν,ἐν,ἐν,ἐν,ἐν,ε,-20.0,ADP,r--------,,case,0.0,ἑκάστοις,(),False,x̓x,False,False,False,False,,,,,,,,
ἑκάστοις,ἑκάστοις,ἑκάστων,ἑκάστοις,οις,ε,-20.0,ADJ,a-p---md-,Case=Dat|Gender=Masc|Number=Plur,nmod,0.0,φύσιν,(),False,x̔xx́xxxx,False,False,False,False,Dat,Masc,Plur,,,,,
φύσιν,φύσιν,φύσις,φύσιν,σιν,φ,-20.0,NOUN,n-s---fa-,Case=Acc|Gender=Fem|Number=Sing,obj,0.0,τελεσφοροῦσι,(),False,xx́xxx,False,False,False,False,Acc,Fem,Sing,,,,,
δολιχεύειν,δολιχεύειν,δολιχεύω,δολιχεύειν,ειν,δ,-20.0,VERB,v--pna---,Tense=Pres|VerbForm=Inf|Voice=Act,xcomp,0.0,παρασκευάζοντες,(),False,xxxx́xxx,False,False,False,False,,,,,,Pres,Inf,Act
παρασκευάζοντες,παρασκευάζοντες,παρασκευάζω,παρασκευάζοντες,τες,π,-20.0,VERB,v-pppamn-,Case=Nom|Gender=Masc|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act,advcl,0.0,αὔξουσι,(),False,xxxx́xxxx,False,False,False,False,Nom,Masc,Plur,,,Pres,Part,Act
",",",",",",",",",",",",-20.0,PUNCT,u--------,,punct,0.0,ἐπανθεῖν,(),False,",",False,True,False,False,,,,,,,,
ὡς,ὡς,ὡς,ὡς,ὡς,ω,-20.0,ADV,d--------,,advmod,0.0,ἐπανθεῖν,(),False,x̔x,False,False,False,False,,,,,,,,
νέα,νέα,νέος,νέα,έα,ν,-20.0,ADJ,a-p---na-,Case=Acc|Gender=Neut|Number=Plur,obj,0.0,ἐπανθεῖν,(),False,xx́x,False,False,False,False,Acc,Neut,Plur,,,,,
παλαιοῖς,παλαιοῖς,παλαιοῖς,παλαιοῖς,ῖς,π,-20.0,ADJ,a-p---md-,Case=Dat|Gender=Masc|Number=Plur,obl,0.0,ἐπανθεῖν,(),False,xxxx͂x,False,False,False,False,Dat,Masc,Plur,,,,,
ἐπανθεῖν,ἐπανθεῖν,ἐπανθεῖν,ἐπανθεῖν,ῖν,ε,-20.0,VERB,v--pna---,Tense=Pres|VerbForm=Inf|Voice=Act,xcomp,0.0,παρασκευάζοντες,"(ἐπακμάζειν,)",False,x̓xxxx͂x,False,False,False,False,,,,,,Pres,Inf,Act
καὶ,καὶ,καὶ,καὶ,αὶ,κ,-20.0,CCONJ,c--------,,cc,0.0,ἐπανθεῖν,(),False,xxx̀,False,False,False,False,,,,,,,,
ἐπακμάζειν,ἐπακμάζειν,ἐπακμάζω,ἐπακμάζειν,ειν,ε,-20.0,VERB,v--pna---,Tense=Pres|VerbForm=Inf|Voice=Act,conj,0.0,ἐπανθεῖν,"(ἐπανθεῖν,)",False,x̓xxxx́xxxx,False,False,False,False,,,,,,Pres,Inf,Act
πρὸς,πρὸς,πρὸς,πρὸς,ὸς,π,-20.0,ADP,r--------,,case,0.0,χορηγίας,(),False,xxx̀x,False,False,False,False,,,,,,,,
χορηγίας,χορηγίας,χορηγία,χορηγίας,́ας,χ,-20.0,NOUN,n-p---fa-,Case=Acc|Gender=Fem|Number=Plur,obl,0.0,ἐπανθεῖν,(),False,xxxx́xx,False,False,False,False,Acc,Fem,Plur,,,,,
ἀφθόνους,ἀφθόνους,ἀφθόνους,ἀφθόνους,ους,α,-20.0,ADJ,a-p---fa-,Case=Acc|Gender=Fem|Number=Plur,nmod,0.0,νέα,(),False,x̓xxx́xxxx,False,False,False,False,Acc,Fem,Plur,,,,,
τῶν,τῶν,τῶν,τῶν,ῶν,τ,-20.0,DET,l-p---ng-,Case=Gen|Gender=Neut|Number=Plur,det,0.0,δεομένων,(),False,xx͂x,False,False,False,False,Gen,Neut,Plur,,,,,
δεομένων,δεομένων,δεομένων,δεομένων,νων,δ,-20.0,VERB,v-pppeng-,Case=Gen|Gender=Neut|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Mid,nmod,0.0,ἐπανθεῖν,(),False,xxxx́xxx,False,False,False,False,Gen,Neut,Plur,,,Pres,Part,Mid
.,.,.,.,.,.,-20.0,PUNCT,u--------,,punct,0.0,αὔξουσι,(),False,.,False,True,False,False,,,,,,,,
